ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents
time,string,addr,port,addr,port,enum,string,interval,count,count,string,bool,bool,count,string,count,count,count,count,set[string]
1.726.892.751.219.130,CZGdwgNHVDqqwBFi2,192.168.0.4,52659,120.230.127.137,29583,tcp,-,4.032.016,0,0,S0,T,F,0,S,2,120,0,0,-
1.726.892.751.737.010,CzACkb2rq7I4NiBbgk,192.168.0.66,39734,192.168.0.4,5355,tcp,-,-,-,-,S0,T,T,0,S,1,64,0,0,-
1.726.892.751.738.110,CJK4yt2Ntr6M80kkId,192.168.0.66,41726,192.168.0.4,3389,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-
1.726.892.751.738.110,CZbnbzkj896wLfvXg,192.168.0.66,37834,192.168.0.4,587,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-
1.726.892.751.738.110,Cnfum91f6Mo8pGVoZ,192.168.0.66,34288,192.168.0.4,199,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-
1.726.892.751.738.110,CftNua4Vye34AhBtJd,192.168.0.66,54168,192.168.0.4,1720,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-
1.726.892.751.738.600,CIootb3KzCx67y4jl1,192.168.0.66,46702,192.168.0.4,139,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-
1.726.892.751.738.600,CZAcUG3AFsO5HuuAbd,192.168.0.66,52344,192.168.0.4,23,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-
1.726.892.751.738.600,CZ22C73mznGh7mkhDl,192.168.0.66,56458,192.168.0.4,1723,tcp,-,1.020.640,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.738.600,CyXr7n3hqD5tRTVXI1,192.168.0.66,33972,192.168.0.4,443,tcp,-,1.020.637,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.738.600,CtqZbqJMJUD1DrPyh,192.168.0.66,45102,192.168.0.4,25,tcp,-,1.020.634,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.738.950,CUammFsCsj8vb3sS5,192.168.0.66,49816,192.168.0.4,111,tcp,-,1.020.097,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.738.950,C6hhh6WnGZ5sfH573,192.168.0.66,50042,192.168.0.4,1025,tcp,-,1.020.094,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.738.110,CprOZs4EVnV0ZE8k0f,192.168.0.66,49976,192.168.0.4,22,tcp,-,843,0,0,RSTO,T,T,0,ShAR,3,164,1,60,-
1.726.892.751.738.960,C0jQJV3DAGAJsRViB8,192.168.0.66,60600,192.168.0.4,256,tcp,-,1.020.089,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.739.180,CNNHEq3v36CeoGEww7,192.168.0.66,45412,192.168.0.4,113,tcp,-,1.019.866,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.739.180,CRJmzl42wZJHYk1vb6,192.168.0.66,53254,192.168.0.4,993,tcp,-,1.019.863,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.739.180,CYA4mg1J5v6jthIFde,192.168.0.66,54160,192.168.0.4,5900,tcp,-,1.019.860,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.739.180,CNRZCe2IrWFZMbwCBd,192.168.0.66,35536,192.168.0.4,554,tcp,-,1.019.858,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.739.190,CapJsz4Y0vQdvXcHUe,192.168.0.66,60710,192.168.0.4,8888,tcp,-,1.019.855,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.739.190,CppgUr9PMkNoaPdVh,192.168.0.66,58662,192.168.0.4,445,tcp,-,1.019.489,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.739.190,CtSYUa4dwjI7Kvw3mk,192.168.0.66,48882,192.168.0.4,3306,tcp,-,1.019.487,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.739.470,CJ7kofFXRzEmZncVl,192.168.0.66,34124,192.168.0.4,21,tcp,-,1.019.204,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.739.180,CIsZDr1FFWkVhWzCHa,192.168.0.66,51332,192.168.0.4,8080,tcp,-,1.043,0,0,RSTO,T,T,0,ShAR,3,164,1,60,-
1.726.892.751.740.300,CPG0iE2Gc41Uexm7Yd,192.168.0.66,42200,192.168.0.4,110,tcp,-,1.018.368,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.751.740.310,C8ErqE7msUGPXrdtk,192.168.0.66,46294,192.168.0.4,53,tcp,-,1.018.364,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.838.410,CdtSXb0TuDTI76EQc,192.168.0.66,52352,192.168.0.4,23,tcp,-,1.008.779,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.838.410,Cma1WwD5fziegmNc7,192.168.0.66,51478,192.168.0.4,80,tcp,-,1.008.775,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.838.410,C0BBjBbuqBWe0Esil,192.168.0.66,46574,192.168.0.4,995,tcp,-,1.008.772,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.887.410,CzQgxr4ceFx9USUEw8,192.168.0.66,56464,192.168.0.4,1723,tcp,-,1.024.062,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.887.410,CY4nTS1sxiyUbF5yS1,192.168.0.66,45106,192.168.0.4,25,tcp,-,1.024.059,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.887.410,CxWVDU1mC8nYYeHcI8,192.168.0.66,33982,192.168.0.4,443,tcp,-,1.023.877,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.887.960,CUQLQi1sp6sqMKQ2Vg,192.168.0.66,49822,192.168.0.4,111,tcp,-,1.023.325,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.887.970,CSnw1F1CKdSP4k8ICc,192.168.0.66,50044,192.168.0.4,1025,tcp,-,1.023.321,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.887.970,CNZezI32lb6XWTXGr,192.168.0.66,53260,192.168.0.4,993,tcp,-,1.023.319,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.887.970,CM032R2ZDAsf9DUcq7,192.168.0.66,45416,192.168.0.4,113,tcp,-,1.023.316,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.888.170,Cir6sh1tueRfpvLUbk,192.168.0.66,60616,192.168.0.4,256,tcp,-,1.023.115,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.888.170,CK8U6z3fIkZ0Kz7U4g,192.168.0.66,58674,192.168.0.4,445,tcp,-,1.023.112,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.888.170,COpPii4VPKEFUFHPPi,192.168.0.66,60722,192.168.0.4,8888,tcp,-,1.023.109,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.888.170,CAHxPtoqvH6tCSsP5,192.168.0.66,35552,192.168.0.4,554,tcp,-,1.022.847,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.888.310,CBIDc21WVHx8863u27,192.168.0.66,54170,192.168.0.4,5900,tcp,-,1.022.709,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.888.380,Cg64Mk2avtFJstD4Ek,192.168.0.66,34134,192.168.0.4,21,tcp,-,1.022.639,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.888.380,CUuLaw3qSUrn7gOe7a,192.168.0.66,48888,192.168.0.4,3306,tcp,-,1.022.636,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.752.889.320,CIMxrwp5daIsfXT1h,192.168.0.66,42206,192.168.0.4,110,tcp,-,1.021.691,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.753.075.100,CXUDuoKgpMIj3vqO,192.168.0.4,6881,122.193.222.2,45252,tcp,-,-,-,-,SH,T,F,0,F,1,52,0,0,-
1.726.892.753.848.360,CzAQYj4pevbsMAeAs3,192.168.0.66,59300,192.168.0.4,143,tcp,-,1.022.834,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.753.848.360,CP5zvUKH8eqkpWPfk,192.168.0.66,45464,192.168.0.4,135,tcp,-,1.022.830,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.753.848.360,CyUagg17tPqi0PcWj9,192.168.0.66,35166,192.168.0.4,1084,tcp,-,1.022.828,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.753.848.360,CWzDRR3gNn64PJaSXl,192.168.0.66,58738,192.168.0.4,9103,tcp,-,1.022.824,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.754.725.060,CdqwHo47U9VmcslUJf,192.168.0.66,51488,192.168.0.4,80,tcp,-,2.066.382,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.725.060,CUia8b3jRYrdQDm33c,192.168.0.66,60836,192.168.0.4,11111,tcp,-,1.041.727,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.754.772.900,CxCwT6HVFPsROHica,192.168.0.66,40530,192.168.0.4,49158,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-
1.726.892.754.772.900,CGOdVO3AmctnvS4G75,192.168.0.66,36216,192.168.0.4,2007,tcp,-,2.082.155,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.772.900,CZQYIU1OSLGZradHMb,192.168.0.66,43476,192.168.0.4,1216,tcp,-,2.082.157,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.773.260,CwT2OI1FAVPaeoplL9,192.168.0.66,43904,192.168.0.4,5200,tcp,-,2.081.798,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.773.360,CwrQ9L3OMQ5x7JK8zg,192.168.0.66,38886,192.168.0.4,1755,tcp,-,2.081.703,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.773.360,CpTUF2obicejg5cTk,192.168.0.66,57770,192.168.0.4,2222,tcp,-,2.081.702,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.773.360,CY4a7A1J1EZtpj54bg,192.168.0.66,59608,192.168.0.4,1026,tcp,-,2.081.962,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.773.500,CzXbjF3OQUVeNKUkf4,192.168.0.66,46056,192.168.0.4,15742,tcp,-,2.081.828,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.773.580,CAK7xbD6kI6ZeBxr,192.168.0.66,57580,192.168.0.4,2288,tcp,-,2.081.749,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.773.580,Ccs8RJ3z4tezb3tOw5,192.168.0.66,48552,192.168.0.4,541,tcp,-,2.081.749,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.773.800,CXnnY5334vDP8YxL4a,192.168.0.66,54508,192.168.0.4,1863,tcp,-,2.081.528,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.773.800,CnUzpc3tziX3pv0Bnf,192.168.0.66,43580,192.168.0.4,1130,tcp,-,2.081.525,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.773.810,C5Lb7Y125O4aBe2qhg,192.168.0.66,36276,192.168.0.4,7200,tcp,-,2.081.525,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.773.980,CTKKoo1bDwQEN2fPf,192.168.0.66,36976,192.168.0.4,106,tcp,-,2.081.350,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.774.060,CTLqhK245LAQWBJhof,192.168.0.66,46932,192.168.0.4,9968,tcp,-,2.081.455,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.774.070,CrAwG8sYMcKCb5BXb,192.168.0.66,53512,192.168.0.4,6000,tcp,-,2.081.454,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.774.070,CwJnRW28YJ6yavzezd,192.168.0.66,59536,192.168.0.4,60020,tcp,-,2.081.454,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.774.070,Cn2rTg1pn8I7gLmhU,192.168.0.66,56346,192.168.0.4,9418,tcp,-,2.081.454,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.774.200,CCNun62ZNPuLsveVU3,192.168.0.66,44560,192.168.0.4,3493,tcp,-,2.081.318,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.754.774.210,CTz9LS17SM9r84LE09,192.168.0.66,34898,192.168.0.4,8021,tcp,-,2.081.317,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.755.530.840,CnnXbJ3s9NHX8YT3ud,192.168.0.66,58742,192.168.0.4,9103,tcp,-,2.027.859,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.755.530.840,C2iB3q3WhTzfFoMtyb,192.168.0.66,35182,192.168.0.4,1084,tcp,-,2.027.860,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.755.530.840,CV7GrMPp5plyvKcLh,192.168.0.66,45478,192.168.0.4,135,tcp,-,2.027.860,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.755.530.840,Ctaqey4aJnS6lL6Q1h,192.168.0.66,59310,192.168.0.4,143,tcp,-,2.027.860,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.755.767.990,CW71Ep34VN9ikkyyph,192.168.0.66,39164,192.168.0.4,3325,tcp,-,2.047.420,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.755.768.000,C1gC6i3ofZBsldH6O7,192.168.0.66,39972,192.168.0.4,9500,tcp,-,2.047.418,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.755.768.000,CWIvaGfHQWNlamqrj,192.168.0.66,36336,192.168.0.4,18988,tcp,-,2.047.419,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.755.768.000,Cz8wSr35oledxzYUbk,192.168.0.66,41234,192.168.0.4,10243,tcp,-,2.047.419,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.755.768.000,Cz9TOle6i01ZKwRVj,192.168.0.66,34788,192.168.0.4,7100,tcp,-,1.023.147,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.756.081.150,CJukaFZVR7QEcbpj8,192.168.0.4,49947,185.21.217.10,51819,tcp,-,703.993,270,286,SF,T,F,0,ShADadfFr,7,570,6,530,-
1.726.892.756.792.360,CNHstW1XRhiiVzOOpi,192.168.0.66,59414,192.168.0.4,8180,tcp,-,2.046.732,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.756.792.360,CG5QoEXug6jdYJHXg,192.168.0.66,46480,192.168.0.4,1137,tcp,-,2.047.085,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.756.792.360,Cic2GYlQZUB1RWaR8,192.168.0.66,58140,192.168.0.4,40911,tcp,-,2.047.084,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.756.792.790,CogAlY2hPEjtaAIl94,192.168.0.66,53906,192.168.0.4,8652,tcp,-,2.046.664,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.756.792.360,ClnhSW1WO5qd9TR0jh,192.168.0.66,38804,192.168.0.4,6881,tcp,-,1.033,0,0,RSTO,T,T,0,ShAR,3,164,1,60,-
1.726.892.756.793.500,CPMHEm33VywH3TKOT1,192.168.0.66,43686,192.168.0.4,11110,tcp,-,2.045.953,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.756.793.500,CsFPOh3N3GafklJAA7,192.168.0.66,35540,192.168.0.4,8087,tcp,-,2.045.952,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.756.793.500,CLoXwR1Lnx1mPzlJzd,192.168.0.66,33566,192.168.0.4,9099,tcp,-,2.045.953,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.756.793.700,CKyT0mxz2uIm8NKC9,192.168.0.66,50938,192.168.0.4,1783,tcp,-,2.045.756,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.756.793.700,CwAsTq2rZKpEazRd8k,192.168.0.66,49600,192.168.0.4,99,tcp,-,1.021.330,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.757.102.790,CXUylD4aLMwb7sh2cl,192.168.0.66,42708,192.168.0.4,1024,tcp,-,2.056.283,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.149.510,CiIN0u3ESFUgb2eGY3,192.168.0.66,43480,192.168.0.4,1216,tcp,-,2.073.541,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.149.510,CfdIOt19s6EH8pPvTl,192.168.0.66,36228,192.168.0.4,2007,tcp,-,2.073.543,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.149.760,CFlc704WJ6QqTPdKc8,192.168.0.66,38892,192.168.0.4,1755,tcp,-,2.073.296,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.149.760,CMic5x40PPrceDsEhe,192.168.0.66,43914,192.168.0.4,5200,tcp,-,2.073.296,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.149.760,CeBRu235wX8EcjxrM2,192.168.0.66,59616,192.168.0.4,1026,tcp,-,2.073.297,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.149.770,Cmdlsg3lPIeFIv2wc8,192.168.0.66,57780,192.168.0.4,2222,tcp,-,2.073.297,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.149.910,CNMbcn122FJVVgdFz7,192.168.0.66,57582,192.168.0.4,2288,tcp,-,2.073.537,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.149.910,CLO0Zb4iSVcLlg2ifl,192.168.0.66,46058,192.168.0.4,15742,tcp,-,2.073.537,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.150.010,CoPIy521vxWh9rUcRg,192.168.0.66,54522,192.168.0.4,1863,tcp,-,2.073.443,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.150.010,C0K3Uf3JIh2al4m7Kd,192.168.0.66,48554,192.168.0.4,541,tcp,-,2.073.443,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.150.120,C3XPld3j618Pge8Nhf,192.168.0.66,43584,192.168.0.4,1130,tcp,-,2.073.330,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.150.190,CReIa349CRVzEW7Sb5,192.168.0.66,36992,192.168.0.4,106,tcp,-,2.073.259,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.150.200,CsWmexvosP3C76a9k,192.168.0.66,36284,192.168.0.4,7200,tcp,-,2.073.258,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.150.440,C3OKmX2xsSDRRV80g7,192.168.0.66,59542,192.168.0.4,60020,tcp,-,2.073.013,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.150.440,C8PxgF3Y0vdFal7sj2,192.168.0.66,53520,192.168.0.4,6000,tcp,-,2.073.209,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.150.450,CT10LU2TYHlfkOXcsc,192.168.0.66,46946,192.168.0.4,9968,tcp,-,2.073.209,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.150.620,ClwiPM2YBsAh6fbgzi,192.168.0.66,34914,192.168.0.4,8021,tcp,-,2.073.037,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.150.620,CJf9G11E2sE3pvV4c4,192.168.0.66,44562,192.168.0.4,3493,tcp,-,2.073.037,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.150.620,CIXTsj2PFJ6AVbVcbd,192.168.0.66,56358,192.168.0.4,9418,tcp,-,2.073.037,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.816.170,CYCu3N1XfPFer6sd73,192.168.0.66,46154,192.168.0.4,2718,tcp,-,2.046.723,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.816.180,CypJ5H8Rn3ukVL1mf,192.168.0.66,35090,192.168.0.4,6156,tcp,-,2.046.718,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.816.360,CEsQe12VvMaASswDL5,192.168.0.66,59598,192.168.0.4,2043,tcp,-,2.046.533,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.816.370,CAb6wj18EXViotfkMd,192.168.0.66,35992,192.168.0.4,5050,tcp,-,2.046.533,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.816.370,CRfIx53E90i4X1nT6l,192.168.0.66,48978,192.168.0.4,3300,tcp,-,2.046.533,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.757.816.370,C8OjIo1HcLP9rjyMc5,192.168.0.66,51872,192.168.0.4,497,tcp,-,1.022.716,0,0,S0,T,T,0,S,2,120,0,0,-
1.726.892.758.156.530,CD9HB81NKWIdD8nATg,192.168.0.66,36292,192.168.0.4,1213,tcp,-,2.026.526,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.156.540,CXSNud2QZU71xPQMbh,192.168.0.66,60820,192.168.0.4,5120,tcp,-,2.026.526,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.156.540,Cb3Pkn4ewswEoEeXvc,192.168.0.66,39400,192.168.0.4,901,tcp,-,2.026.526,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.156.540,CZUMIF2qkW0WyKoy5h,192.168.0.66,59388,192.168.0.4,2005,tcp,-,2.026.526,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.392.520,CcjlRO3gjb884JlQzh,192.168.0.66,39180,192.168.0.4,3325,tcp,-,2.046.708,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.392.710,C7IHPP3q3RoagCnBhd,192.168.0.66,41248,192.168.0.4,10243,tcp,-,2.046.516,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.392.710,C2cdC72owr4uU6mU9,192.168.0.66,36352,192.168.0.4,18988,tcp,-,2.046.516,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.392.720,CsQTbQKMzugSNk654,192.168.0.66,39976,192.168.0.4,9500,tcp,-,2.046.516,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.840.350,CZ0gLqTJTXYMpkMDc,192.168.0.66,36410,192.168.0.4,8022,tcp,-,2.046.669,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.840.360,CRhxxv1KhdJC5OQKDl,192.168.0.66,39344,192.168.0.4,616,tcp,-,2.046.669,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.840.360,CycYpE2Qk0lnoMpBl6,192.168.0.66,37446,192.168.0.4,9101,tcp,-,2.046.669,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.840.360,CH5p5unxHdXPGxklb,192.168.0.66,41148,192.168.0.4,1064,tcp,-,2.046.669,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.840.560,CtwXEk1cGmAIDOC4H3,192.168.0.66,35304,192.168.0.4,3367,tcp,-,2.046.470,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.840.560,C2zARf4N6Jah0iVH1,192.168.0.66,49152,192.168.0.4,7070,tcp,-,2.046.757,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.758.840.560,C9o0Nr4H8cMW7mLmd,192.168.0.66,42238,192.168.0.4,5432,tcp,-,2.046.758,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.531.690,COtCxVDSrxuCSscPl,192.168.0.66,58146,192.168.0.4,40911,tcp,-,2.058.881,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.531.700,CJCFZG4Pxp4RvU2d7,192.168.0.66,46484,192.168.0.4,1137,tcp,-,2.058.881,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.531.700,Cg3XXf3yZhC3G0Qet1,192.168.0.66,59430,192.168.0.4,8180,tcp,-,2.058.881,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.531.940,CmtNqS3uYDAEvLGYhb,192.168.0.66,53910,192.168.0.4,8652,tcp,-,2.058.642,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.532.480,CxYAuAQ3X7uGgjKZf,192.168.0.66,43696,192.168.0.4,11110,tcp,-,2.058.095,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.532.490,CGP9jZ3KhgS6fuAXFe,192.168.0.66,35556,192.168.0.4,8087,tcp,-,2.058.336,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.532.490,CKlANB1AtSEXIkM16e,192.168.0.66,50952,192.168.0.4,1783,tcp,-,2.058.337,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.532.790,Cxqr0z3QyDx4n4mBPa,192.168.0.66,33576,192.168.0.4,9099,tcp,-,2.058.032,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.841.790,CrMGyw2jHUlAar1Bna,192.168.0.66,42722,192.168.0.4,1024,tcp,-,-,-,-,S0,T,T,0,S,1,60,0,0,-
1.726.892.759.843.020,Ch7ReFV6P1l3xfMV5,192.168.0.66,42704,192.168.0.4,10004,tcp,-,2.067.997,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.020,CPx5XIEem6WOr88pc,192.168.0.66,45514,192.168.0.4,5214,tcp,-,2.067.998,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.020,CUjI5t3ngG4ywDqKkl,192.168.0.66,48810,192.168.0.4,1083,tcp,-,2.067.998,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.020,ChEa0KnLEA09O7Kp7,192.168.0.66,34676,192.168.0.4,1000,tcp,-,2.067.998,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.310,Ch8x26S5G2t5yDwdc,192.168.0.66,36362,192.168.0.4,1198,tcp,-,2.067.712,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.310,C9EqPIf7P75UnpeSj,192.168.0.66,42326,192.168.0.4,1152,tcp,-,2.067.971,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.310,C32v6HBMyJDMhucPk,192.168.0.66,56942,192.168.0.4,14441,tcp,-,2.067.971,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.320,C2Zxxc3YHmS7mpNiG9,192.168.0.66,44580,192.168.0.4,4446,tcp,-,2.067.972,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.320,CJo3jM1mK7RkuLM7p8,192.168.0.66,35016,192.168.0.4,9999,tcp,-,2.067.971,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.320,CY6cDi4XL663sAoQrb,192.168.0.66,40268,192.168.0.4,3370,tcp,-,2.067.971,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.320,CW0LDR268S8IQ8jpnk,192.168.0.66,48840,192.168.0.4,1248,tcp,-,2.067.971,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.320,C6G86b2y1AjMnTgwg,192.168.0.66,39804,192.168.0.4,32768,tcp,-,2.067.971,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.560,CUu2D74OgyP256RcEf,192.168.0.66,33486,192.168.0.4,6112,tcp,-,2.067.729,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.560,CmT6SX2T7cO0VAzHk5,192.168.0.66,58376,192.168.0.4,1010,tcp,-,2.067.964,0,0,S0,T,T,0,S,3,180,0,0,-
1.726.892.759.843.570,CsQUa50L3MbHuEsx1,192.168.0.66,47554,192.168.0.4,44442,tcp,-,2.067.964,0,0,S0,T,T,0,S,3,180,0,0,-
